NUSEQPATR	NUPATRIMONIO	DEPATRIMONIO	CDPROJETO	CDLOCAL	CODOBJETO	CDMATRFUNCIONARIO	SITUACAO	DTAQUISICAO	DTBAIXA	USUARIO	DTOPERACAO
8698	7719	MONITOR SAMSUNG	8	530	421	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-28
8699	7687	NOTEBOOK VAIO	8	530	516	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-23
8700	14163	MESA	8	530	278	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8701	14164	ARMARIO BAIXO 3 PORTAS CINZA	8	530	519	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8702	14165	ARMARIO GRANDE DE METAL 2 PORTAS	8	530	407	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8703	14166	SERVIDOR PABX	8	530	521	133838	EM USO	NULL	NULL	BEA.SC	2025-10-28
8704	14167	RACK	8	530	555	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8705	17212	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-06-13
8706	14175	FIREWALL CONECTIVIDADE	8	530	527	133838	EM USO	NULL	NULL	BEA.SC	2025-10-28
8707	14172	MONITOR PHILLIPS	8	530	531	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-29
8708	14173	ARMARIO 3 PRATELEIRAS PRETO	8	530	532	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8709	14174	RACK SERVIDORES	8	530	533	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8710	14176	NO BREAK ESTAÇÕES	8	530	526	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8711	14181	ARMARIO DE METAL PRETO 2 PORTAS DE VIDRO	8	530	535	133838	EM USO	NULL	NULL	BEA.SC	2025-10-31
8712	14177	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	999915	1642	389	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-08-28
8713	14189	AR CONDICIONADO AGRATO	8	530	541	133838	EM USO	NULL	NULL	BEA.SC	2025-10-31
8714	14191	ROTEADOR TP LINK	8	530	529	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8715	14199	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-04
8716	14200	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-31
8717	14208	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	999915	1642	389	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-08-28
8718	30404	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	721	1420	389	133838	EM USO	NULL	NULL	RYAN	2024-09-18
8719	12130	MINI DELL OPTFLEX 3020 CORE I3	877	1635	554	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-11-06
8720	15412	MINI DELL OPTFLEX 3020 CORE I3	877	1635	554	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-11-07
8721	10531	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	877	1635	389	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-10-29
8722	10357	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	877	1635	389	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-10-29
8723	10603	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	877	1635	389	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-10-25
8724	10466	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	877	1635	389	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-10-25
8725	10661	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	877	1635	389	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-10-28
8726	10591	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	877	1635	389	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-10-25
8727	10469	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	877	1635	389	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-10-29
8728	16747	MINI DELL OPTFLEX 3020 CORE I3	877	1635	554	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-11-07
8729	19915	LAVADORA DE ALTA PRESSÃO WAP BRAVO	999915	1642	597	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-10-14
8730	19964	ENCERADEIRA CLEANER 400 110V	999915	1642	345	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-12
8731	30233	MONITOR LG 27 POLEGADAS	8	530	601	133838	EM USO	2024-07-18	NULL	BEA.SC	2025-11-14
8732	29575	SMARTPHONE SAMSUNG A02S	200	1422	329	133838	EM USO	NULL	NULL	RYAN	2024-07-30
8733	29588	MESA DE ESCRITORIO	200	1422	321	133838	EM USO	NULL	NULL	RYAN	2024-07-31
8734	25160	ARMARIO	200	1422	599	133838	EM USO	NULL	NULL	RYAN	2024-07-31
8735	29594	ARMARIO	200	1422	599	133838	EM USO	NULL	NULL	RYAN	2024-07-31
8736	29535	ARMARIO	200	1422	599	133838	EM USO	NULL	NULL	RYAN	2024-07-31
8737	16563	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	200	1422	390	133838	EM USO	NULL	NULL	RYAN	2024-07-31
8738	16371	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	200	1422	390	133838	EM USO	NULL	NULL	RYAN	2024-07-31
8739	16530	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	200	1422	390	133838	EM USO	NULL	NULL	RYAN	2024-07-31
8740	16353	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	200	1422	390	133838	EM USO	NULL	NULL	RYAN	2024-07-31
8741	10769	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	100001	109	389	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2025-01-23
8742	29574	MESA	200	1422	278	133838	EM USO	NULL	NULL	RYAN	2024-08-01
8743	29523	CADEIRA DE ESCRITORIO AZUL (FIXA)	200	1422	474	133838	EM USO	NULL	NULL	RYAN	2024-08-01
8744	29563	CADEIRA DE ESCRITORIO AZUL (FIXA)	200	1422	474	133838	EM USO	NULL	NULL	RYAN	2024-08-01
8745	25238	TELEFONE FIXO INTELBRAS TL20 PRETO	200	1422	630	133838	EM USO	NULL	NULL	RYAN	2024-08-01
8746	25210		200	1422	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2020-01-08
8747	29554	INTERFONE HDL BRANCO	200	1422	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2025-12-03
8748	2776	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8749	2387	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8750	25250	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8751	19503	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8752	2464	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8753	19463	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8754	2515	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8755	2777	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8756	3889	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8757	2468	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8758	29533	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8759	19487	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	À DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8760	19482	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8761	2470	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8762	3319	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8763	19458	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8764	3675	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8765	19230	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8766	2390	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8767	2683	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8768	3229	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8769	3235	ASPIRADOR DE PO LAVOR	999915	1642	633	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8770	30239	MONITOR GAMER AOC 27'' FULL HD	8	530	634	133838	EM USO	2024-07-30	NULL	BEA.SC	2025-11-14
8771	29562	ASPIRADOR DE PO LAVOR	200	1422	633	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8772	3901	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8773	29555	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8774	3456	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8775	2461	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8776	19479	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8777	4947	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8778	2651	ASPIRADOR DE PO KARCHER	999915	1642	635	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8779	25223	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8780	2389	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8781	19464	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8782	3067	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8783	2829	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8784	25208	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8785	3277	ASPIRADOR DE PO KARCHER	200	1422	635	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8786	3055	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8787	1955	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8788	25239	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8789	19491	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8790	3908	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8791	29553	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8792	3489	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8793	2465	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8794	2384	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8795	2723	ASPIRADOR DE PO ELECTROLUX	200	1422	587	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8796	3314	ASPIRADOR DE PO ELECTROLUX	999915	1642	587	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8797	2879	LAVADORA DE ALTA PRESSÃO 220V	200	1422	144	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8798	29572	LAVADORA DE ALTA PRESSÃO 220V	999915	1642	144	185895	CONSERTO	NULL	NULL	TIAGOP	2025-12-01
8799	25202	LAVADORA DE ALTA PRESSÃO 220V	999915	1642	144	185895	CONSERTO	NULL	NULL	TIAGOP	2025-12-01
8800	19261	LAVADORA DE ALTA PRESSÃO 220V	999915	1642	144	185895	CONSERTO	NULL	NULL	TIAGOP	2025-12-01
8801	29526	LAVADORA DE ALTA PRESSÃO 220V	200	1422	144	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8802	3366	LAVADORA DE ALTA PRESSÃO 220V	999915	1642	144	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-12-01
8803	3127	LAVADORA DE ALTA PRESSÃO 220V	999915	1642	144	185895	CONSERTO	NULL	NULL	TIAGOP	2025-12-01
8804	25207	LAVADORA DE ALTA PRESSÃO 220V	999915	1642	144	185895	CONSERTO	NULL	NULL	TIAGOP	2025-12-01
8805	4941	LAVADORA DE ALTA PRESSÃO 220V	200	1422	144	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8806	19940	LAVADORA DE ALTA PRESSÃO 220V	200	1422	144	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8807	19489	ROÇADEIRA A GASOLINA HUSQVARNA 143R-11	200	1422	636	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8808	25242	VULCAN TRENT VP-3300L	8	530	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	SISTEMA	2025-12-03
8809	19462	LAVADORA DE ALTA PRESSÃO 220V	200	1422	144	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8810	23270	ENCERADEIRA CLEANER 300	200	1422	42	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-02
8811	8607	ENCERADEIRA CLEANER 300	999915	1642	42	185895	CONSERTO	NULL	NULL	RYAN	2024-08-02
8812	1787	ENCERADEIRA CLEANER 300	200	1422	42	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-05
8813	4863	ENCERADEIRA CLEANER 300	200	1422	42	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-05
8814	18257	STHIL CLEAN 500 PLUS	8	530	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	SISTEMA	2025-12-03
8815	3979	ENCERADEIRA CLEANER 300	200	1422	42	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-05
8816	2181	ENCERADEIRA CLEANER 350	200	1422	43	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-05
8817	10216	ENCERADEIRA CLEANER 400	999915	1642	44	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8818	29595	ENCERADEIRA CLEANER 300	999915	1642	42	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-11-21
8819	30221	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	BAIXA	2024-07-08	NULL	BEA.SC	2025-11-04
8820	30222	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	2024-07-08	NULL	BEA.SC	2025-11-14
8821	31465	RELOGIO PONTO BIOMETRICO CONTROL ID CLASS	494	1424	198	133838	Á DISPOSIÇÃO	2024-07-03	NULL	RYAN	2025-01-27
8822	17229	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8823	19916	ENCERADEIRA CLEANER 400 110V	999915	1642	345	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-10-02
8824	19942	ENCERADEIRA CLEANER 400 110V	999915	1642	345	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-10-02
8825	30024	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	100001	109	389	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-15
8826	30040	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	100001	109	390	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-15
8827	16624	PROJETOR	721	1420	694	133838	EM USO	NULL	NULL	RYAN	2025-07-23
8828	15717	MONITOR SAMSUNG 24 POLEGADAS	8	530	602	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8829	15718	MESA DE MARMORE BRANCO CURVADO	8	530	697	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8830	15719	MESA DE ESCRITÓRIO EM MDF INDIVIDUAL	8	530	698	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8831	15720	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8832	15721	MESA DE ESCRITORIO EM L MDF CINZA	8	530	699	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8833	15722	TELEVISÃO SAMSUNG 46'' FULL HD PRETO	8	530	700	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8834	15723	GUARDA VOLUME 3 GAVETAS DE MADEIRA MARROM COM RODAS	8	530	701	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8835	15724	GUARDA VOLUME 3 GAVETAS DE MADEIRA MARROM COM RODAS	8	530	701	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8836	10263	VENTILADOR VENTISOL 6 PÁS	8	530	702	133838	EM USO	NULL	NULL	BEA.SC	2025-10-30
8837	17301	MONITOR DELL 18,5 POLEGADAS	8	530	667	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8838	15727	AR CONDICIONADO LG SPLIT HI-WALL FRIO 22000 BTUS 220V	8	530	704	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8839	15725	BANCO ESTOFADO PRETO	8	530	703	133838	EM USO	NULL	NULL	RYAN	2024-08-16
8840	15726	BANCO ESTOFADO PRETO	8	530	703	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8841	15728	MESA DE REUNIÃO 5 LUGARES DE VIDRO E SUPORTES DE METAL	8	530	705	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8842	15729	MESA DE REUNIÃO 5 LUGARES DE VIDRO E SUPORTES DE METAL	8	530	705	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8843	15730	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8844	15731	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8845	15732	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8846	15733	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8847	15734	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8848	15735	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8849	15736	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8850	15737	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8851	15738	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8852	15739	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8853	15740	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8854	15741	ESCRIVANINHA DE VIDRO PEQUENA	8	530	707	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8855	31489	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	2024-08-14	NULL	BEA.SC	2025-11-11
8856	29920	ATENDE ALESSANDRA VICTORIA/JOÃO PEDRO	8	530	NULL	133838	EM USO	NULL	NULL	SISTEMA	2025-12-03
8857	15760	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-10
8858	15761	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-10
8859	15762	MONITOR LG 27 POLEGADAS	8	530	601	133838	EM USO	NULL	NULL	BEA.SC	2025-11-10
8860	16245	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	999915	1642	390	185895	Á DISPOSIÇÃO	NULL	NULL	TIAGOP	2025-08-28
8861	16218	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8862	15765	MONITOR LG 27 POLEGADAS	8	530	601	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8863	15766	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8864	15769	ARMARIO DE MDF CINZA 4 GAVETAS	8	530	420	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8865	15770	MONITOR SAMSUNG	8	530	421	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8866	15773	MESA DE ESCRITORIO EM L 3 GAVETAS	8	530	715	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8867	15775	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8868	28097	AR CONDICIONADO SPLIT HI WALL BRITÂNIA 9000 BTU/H FRIO 220 VOLTS	197	1895	719	133838	EM USO	NULL	NULL	RYAN	2024-08-20
8869	28224	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-20
8870	28264	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-20
8871	28281	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-20
8872	7522	CPU	197	1895	151	133838	EM USO	NULL	NULL	RYAN	2024-08-29
8873	28223	MESA DE ESCRITORIO	197	1895	321	133838	EM USO	NULL	NULL	RYAN	2024-08-20
8874	28280	MESA DE ESCRITORIO	197	1895	321	133838	EM USO	NULL	NULL	RYAN	2024-08-20
8875	28458	LONGARINA 5 LUGARES	197	1895	722	133838	EM USO	NULL	NULL	RYAN	2024-08-20
8876	28464	LONGARINA 3 LUGARES	197	1895	276	133838	EM USO	NULL	NULL	RYAN	2024-08-20
8877	28468	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-20
8878	17217	MONITOR 19 POLEGADAS	197	1895	89	133838	EM USO	NULL	NULL	RYAN	2024-09-12
8879	28950	SUPORTE PARA MONITOR	197	1895	721	133838	EM USO	NULL	NULL	RYAN	2024-09-12
8880	7596	CPU	197	1895	151	133838	EM USO	NULL	NULL	RYAN	2025-07-10
8881	8545	MONITOR 19 POLEGADAS	197	1895	89	133838	BAIXA	NULL	NULL	RYAN	2024-10-14
8882	28470	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-21
8883	28465	LONGARINA 2 LUGARES	197	1895	731	133838	EM USO	NULL	NULL	RYAN	2024-08-21
8884	28472	LONGARINA 2 LUGARES	197	1895	731	133838	EM USO	NULL	NULL	RYAN	2024-08-21
8885	28606	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-21
8886	28607	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-21
8887	28644	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-21
8888	29152	CPU	197	1895	151	133838	BAIXA	NULL	NULL	RYAN	2025-02-18
8889	29267	CPU	197	1895	151	133838	EM USO	NULL	NULL	RYAN	2024-08-21
8890	29281	CPU	197	1895	151	133838	BAIXA	NULL	NULL	RYAN	2025-02-18
8891	29290	CPU	197	1895	151	133838	EM USO	NULL	NULL	RYAN	2024-08-29
8892	8551	MONITOR 19 POLEGADAS	197	1895	89	133838	EM USO	NULL	NULL	RYAN	2024-08-29
8893	28176	MONITOR 16 POLEGADAS	197	1895	730	133838	BAIXA	NULL	NULL	RYAN	2024-10-14
8894	28177	MONITOR 16 POLEGADAS	197	1895	730	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2025-07-09
8895	29161	CPU	197	1895	151	133838	EM USO	NULL	NULL	RYAN	2025-07-09
8896	28399	MONITOR 19 POLEGADAS	197	1895	89	133838	EM USO	NULL	NULL	RYAN	2025-07-09
8897	28949	SUPORTE PARA MONITOR	197	1895	721	133838	EM USO	NULL	NULL	RYAN	2025-07-09
8898	31493	CPU	8	530	151	133838	Á DISPOSIÇÃO	2024-08-16	NULL	BEA.SC	2025-11-11
8899	28171	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-23
8900	28156	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-23
8901	28198	CADEIRA DE ESCRITORIO	197	1895	245	133838	EM USO	NULL	NULL	RYAN	2024-08-23
8902	28167	ARMARIO	197	1895	599	133838	EM USO	NULL	NULL	RYAN	2024-08-23
8903	28175	GAVETEIRO	197	1895	604	133838	EM USO	NULL	NULL	RYAN	2024-08-23
8904	28256	MONITOR 19 POLEGADAS	197	1895	89	133838	BAIXA	NULL	NULL	RYAN	2024-10-14
8905	28392	MONITOR 19 POLEGADAS	197	1895	89	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-08-29
